,site Number,site AtomicWeight,site Row,site Column,site Electronegativity,site CovalentRadius,AGNI eta=8.00e-01,AGNI eta=1.23e+00,AGNI eta=1.88e+00,AGNI eta=2.89e+00,AGNI eta=4.43e+00,AGNI eta=6.80e+00,AGNI eta=1.04e+01,AGNI eta=1.60e+01,G2_0.05,G2_4.0,G2_20.0,G2_80.0,G4_0.005_1.0_1.0,G4_0.005_1.0_-1.0,G4_0.005_4.0_1.0,G4_0.005_4.0_-1.0,local difference in Number,local difference in AtomicWeight,local difference in Row,local difference in Column,local difference in Electronegativity,local difference in CovalentRadius,local signed difference in Number,local signed difference in AtomicWeight,local signed difference in Row,local signed difference in Column,local signed difference in Electronegativity,local signed difference in CovalentRadius,maximum local difference in Number,maximum local difference in AtomicWeight,maximum local difference in Row,maximum local difference in Column,maximum local difference in Electronegativity,maximum local difference in CovalentRadius,minimum local difference in Number,minimum local difference in AtomicWeight,minimum local difference in Row,minimum local difference in Column,minimum local difference in Electronegativity,minimum local difference in CovalentRadius
cifs/16050N2_15,1.0,1.00794,1.0,1.0,2.2,31.0,0.1427192280839653,0.49316756632692355,1.3511208197556335,2.951444949992053,4.703743816538053,5.9276493350389785,6.5835524570814234,6.892382385809174,7.00854438356044,2.348501515054086,0.39004498606428667,0.020667826221920493,9.773668587282454,2.426256194912083,6.2713136589355845,0.19740519461146577,2.361166136703202,5.114327785369904,0.38548204538460845,5.4450224997800705,0.33100803659255734,15.207663286195997,2.361166136703202,5.114327785369904,0.38548204538460845,5.4450224997800705,0.3278346186950199,15.207663286195997,7.0,14.99146,1.0,15.0,1.2399999999999998,53.0,0.0,0.0,0.0,0.0,-0.16000000000000014,0.0
cifs/16050N2_16,1.0,1.00794,1.0,1.0,2.2,31.0,0.1423523087596401,0.4887697691096849,1.3296601557561412,2.92740068391039,4.702084258908558,5.949462333056127,6.619625267870467,6.935489609115564,7.054345107209195,2.321777983339701,0.38761098753084733,0.020570676881546675,9.756982487998217,2.352944519654209,6.306585173201231,0.18419406045902498,2.3956411793740315,5.201341189699014,0.4028088163005266,5.618111709778244,0.31405663547155466,16.249640004166363,2.3956411793740315,5.201341189699014,0.4028088163005266,5.618111709778244,0.31072556773825805,16.249640004166363,7.0,14.99146,1.0,15.0,1.2399999999999998,53.0,0.0,0.0,0.0,0.0,-0.16000000000000014,0.0
cifs/16050N2_17,1.0,1.00794,1.0,1.0,2.2,31.0,0.14245785466637428,0.4902250595900979,1.3382723761262807,2.926414322017878,4.663062513922312,5.873804228681439,6.522005645681876,6.8270702207312555,6.9417942028197706,2.32801757984866,0.38834045999405525,0.02060140195878273,9.771644455758123,2.3684220434151166,6.312551079449344,0.18963423551098518,2.1684648925262167,4.706440972342505,0.3626925618837434,5.070005387596163,0.2879145679241869,14.575621926717554,2.1684648925262167,4.706440972342505,0.3626925618837434,5.070005387596163,0.2847714151256153,14.575621926717554,7.0,14.99146,1.0,15.0,1.2399999999999998,53.0,0.0,0.0,0.0,0.0,-0.16000000000000014,0.0
cifs/16050N2_18,1.0,1.00794,1.0,1.0,2.2,31.0,0.14158926194725086,0.48141831052807,1.2527639524894385,2.6004770981100176,4.011699655418218,4.974807039053759,5.485588674976557,5.72500695617265,5.814895432043876,2.101703716973229,0.3835195887707081,0.0203900585995557,8.100658112573612,1.8501190299224062,5.26281966529985,0.11272609309447024,0.304090612743215,0.6529241167214481,0.04506358153365852,0.6645992650124831,0.050826107295120965,1.633997643640021,0.304090612743215,0.6529241167214481,0.04506358153365852,0.6645992650124831,0.050826107295120965,1.633997643640021,7.0,14.99146,1.0,15.0,1.2399999999999998,45.0,0.0,0.0,0.0,0.0,0.0,0.0
cifs/16050N2_19,1.0,1.00794,1.0,1.0,2.2,31.0,0.1436036553822093,0.4840442922583926,1.2438981815971173,2.5297623555818385,3.8481645592627673,4.740227483085665,5.211822405619027,5.432600741667933,5.515451617140977,2.0582826343928735,0.3862183170361641,0.020973706937691492,7.731746031800232,1.72076598397237,5.048124799271116,0.10107314610288574,0.10902344287330362,0.23991175526173397,0.021804688574660724,0.2834609514705895,0.007631641001131244,0.9812109858597324,0.10902344287330362,0.23991175526173397,0.021804688574660724,0.2834609514705895,0.007631641001131244,0.9812109858597324,5.0,11.00276,1.0,13.0,0.34999999999999964,45.0,0.0,0.0,0.0,0.0,0.0,0.0
cifs/16050N2_20,1.0,1.00794,1.0,1.0,2.2,31.0,0.14127792388588664,0.48069549143923285,1.2506611342430953,2.595745445548231,4.003341139628039,4.963269478964765,5.472153093724589,5.710635606206275,5.800165522864426,2.097988930049104,0.3829226193352561,0.020304116477766445,8.072811870123667,1.8060989500940847,5.30157534771151,0.11749977367579179,0.35429697845181607,0.7599236378728184,0.05172739245733711,0.7681161181105128,0.06067329455355105,1.8494325797545177,0.35429697845181607,0.7599236378728184,0.05172739245733711,0.7681161181105128,0.06067329455355105,1.8494325797545177,7.0,14.99146,1.0,15.0,1.2399999999999998,45.0,0.0,0.0,0.0,0.0,0.0,0.0
cifs/16050N2_21,1.0,1.00794,1.0,1.0,2.2,31.0,0.1408763579569231,0.4805443451841185,1.2484907768126354,2.5626426865224055,3.913441833113324,4.826553873903149,5.308790230479432,5.534424199181079,5.619076027206541,2.0798645787891457,0.3825861100476694,0.020187312860915723,7.902075180473975,1.7622818358964991,5.191711120850171,0.11319221094236082,0.1105716550130851,0.24331867658235443,0.022114331002617015,0.2874863030340212,0.007740015850915948,0.9951448951177658,0.1105716550130851,0.24331867658235443,0.022114331002617015,0.2874863030340212,0.007740015850915948,0.9951448951177658,5.0,11.00276,1.0,13.0,0.34999999999999964,45.0,0.0,0.0,0.0,0.0,0.0,0.0
cifs/16050N2_22,1.0,1.00794,1.0,1.0,2.2,31.0,0.14226918276287753,0.46251348758948113,1.1018331843416904,2.275534242509247,3.615405001774833,4.57557553127601,5.096361474102715,5.34287015355583,5.435792212600397,1.8271824162007329,0.3749072720671369,0.020653840034599677,6.835512427280538,1.2754140155211084,4.699810594800305,0.05831746592752333,1.9128610916272484,4.152445299495211,0.32721172720149033,4.530554909239171,0.24239806671857198,13.340515445968078,1.9128610916272484,4.152445299495211,0.32721172720149033,4.530554909239171,0.24239806671857198,13.340515445968078,7.0,14.99146,1.0,15.0,1.2399999999999998,45.0,0.0,0.0,0.0,0.0,0.0,0.0
cifs/16050N2_23,1.0,1.00794,1.0,1.0,2.2,31.0,0.14115982958630083,0.46163263507333574,1.1064173889380262,2.310512419448263,3.702685748120236,4.704365967502789,5.248158643689229,5.50560410622846,5.602652200210334,1.847926773801688,0.37375063401655767,0.020330094723111373,7.012488078672792,1.321756333360756,4.805292045887551,0.060248908001724596,2.0760520708025187,4.507788283193405,0.3561930457081982,4.925596436468105,0.26076058533493,14.55325284556128,2.0760520708025187,4.507788283193405,0.3561930457081982,4.925596436468105,0.26076058533493,14.55325284556128,7.0,14.99146,1.0,15.0,1.2399999999999998,45.0,0.0,0.0,0.0,0.0,0.0,0.0
cifs/16050N2_24,1.0,1.00794,1.0,1.0,2.2,31.0,0.14091193754132278,0.46088298116240295,1.0945383296288385,2.2596556451026752,3.615559454832621,4.599666276227047,5.1365261612335305,5.39126609978896,5.487385616377388,1.8120497561155773,0.37327663834645086,0.020259146486463882,6.745568970235475,1.2436832644697633,4.6195594375349875,0.0495310735195949,2.035997692781359,4.413567656105471,0.34231560110761877,4.774522501642309,0.2681276650927758,13.782103613626521,2.035997692781359,4.413567656105471,0.34231560110761877,4.774522501642309,0.2681276650927758,13.782103613626521,7.0,14.99146,1.0,15.0,1.2399999999999998,45.0,0.0,0.0,0.0,0.0,0.0,0.0
cifs/16050N2_25,1.0,1.00794,1.0,1.0,2.2,31.0,0.14053260381214658,0.46047131186771123,1.1094761375839002,2.352750757161738,3.8202660498302405,4.887365804096283,5.469437979486003,5.745576336901217,5.84975907974658,1.8712036468894342,0.3727088075365816,0.02015320682981187,7.210081812808242,1.399353324234538,4.888076132480616,0.061270480018698066,2.454860237569024,5.322355032355576,0.41350170150677357,5.762873849623213,0.3220097051010628,16.670817917629027,2.454860237569024,5.322355032355576,0.41350170150677357,5.762873849623213,0.3220097051010628,16.670817917629027,7.0,14.99146,1.0,15.0,1.2399999999999998,45.0,0.0,0.0,0.0,0.0,0.0,0.0
cifs/16050N2_26,1.0,1.00794,1.0,1.0,2.2,31.0,0.1429659226568516,0.464290404197349,1.1254267132748557,2.4072325969282993,3.8942751321506437,4.957941106250202,5.533061973663482,5.804800708969142,5.907150276297345,1.9123371700485867,0.376216100174752,0.020851646461107612,7.544150469317157,1.4394857329549007,5.194650651851932,0.08215885526516192,3.3973860538091345,7.330793432939004,0.5384511944431662,7.704995609354464,0.5040950918706575,20.704653341975956,3.3973860538091345,7.330793432939004,0.5384511944431662,7.704995609354464,0.5040950918706575,20.704653341975956,7.0,14.99146,1.0,15.0,1.2399999999999998,45.0,0.0,0.0,0.0,0.0,0.0,0.0
cifs/16050N2_27,1.0,1.00794,1.0,1.0,2.2,31.0,0.14211150590784535,0.4630090839119058,1.1116215663106421,2.326671088889244,3.7193540273656986,4.71320438785387,5.2503128185526196,5.5040562085266895,5.599623508756358,1.8607089694011847,0.3750574148532635,0.020603835683006482,7.1151509007814635,1.3185448312406152,4.9274889282195815,0.06754414865020786,3.436286563086925,7.39485233858502,0.5253525476927808,7.639106944629172,0.54548880171909,19.593245523060034,3.436286563086925,7.39485233858502,0.5253525476927808,7.639106944629172,0.54548880171909,19.593245523060034,7.0,14.99146,1.0,15.0,1.2399999999999998,45.0,0.0,0.0,0.0,0.0,0.0,0.0
cifs/16050N2_28,1.0,1.00794,1.0,1.0,2.2,31.0,0.14063908654668988,0.46019311965561244,1.1119868534182857,2.3463522358519144,3.7611946802167044,4.768967458704243,5.3130001651976135,5.569883376025779,5.666612578860463,1.8725029789952838,0.37254925169837744,0.020188824880135157,7.232107028469684,1.3502771666539268,5.0107061762501,0.07333376282797896,2.0298959797197345,4.412131652827949,0.35277518621800225,4.852097469463751,0.24441008039675283,14.544783136661481,2.0298959797197345,4.412131652827949,0.35277518621800225,4.852097469463751,0.24441008039675283,14.544783136661481,7.0,14.99146,1.0,15.0,1.2399999999999998,45.0,0.0,0.0,0.0,0.0,0.0,0.0
cifs/16050N2_29,1.0,1.00794,1.0,1.0,2.2,31.0,0.14288861349524518,0.4645495425162565,1.1154818294746078,2.3373861624391568,3.735188112990271,4.731008176751387,5.268795959776141,5.522790019457736,5.6184416826789,1.8689305086607728,0.37639601859624205,0.020824349267771134,7.202808733566107,1.332670528263042,4.989874045165858,0.06945060187352073,2.0024542885597545,4.348583356129639,0.3442297853296316,4.7562925711968065,0.2479602591284638,14.083813530275437,2.0024542885597545,4.348583356129639,0.3442297853296316,4.7562925711968065,0.2479602591284638,14.083813530275437,7.0,14.99146,1.0,15.0,1.2399999999999998,45.0,0.0,0.0,0.0,0.0,0.0,0.0
cifs/16050N2_30,1.0,1.00794,1.0,1.0,2.2,31.0,0.13946848069300155,0.4751148668924052,1.2151476492163764,2.5000007118832785,3.8727738677057397,4.825630067974296,5.335405219296935,5.5752977697358395,5.665512076725817,2.0221474783348454,0.3790726806326788,0.019794466881291644,7.459274432743038,1.5797091253298543,5.004153165916972,0.10518789758778155,0.38898689011327037,0.8480697017090197,0.06578818655832207,0.9152923825798469,0.05117925142337958,2.6770966687494657,0.38898689011327037,0.8480697017090197,0.06578818655832207,0.9152923825798469,0.0493810583318305,2.6770966687494657,7.0,14.99146,1.0,15.0,1.2399999999999998,53.0,0.0,0.0,0.0,0.0,-0.16000000000000014,0.0
cifs/16050N2_31,1.0,1.00794,1.0,1.0,2.2,31.0,0.13788135999755355,0.4720248691289525,1.2048460065119064,2.4594244649755135,3.780666233434419,4.690732996662245,5.176026465943157,5.404090524031219,5.489810609158642,1.995358384488728,0.37644721230049866,0.019352301451174662,7.257330334453568,1.520589686466753,4.878472046807139,0.09834833449832878,0.1612703200114281,0.35066504212696686,0.02651861249788675,0.3734192199945221,0.02258669225870055,1.0563489017026104,0.1612703200114281,0.35066504212696686,0.02651861249788675,0.3734192199945221,0.02190427872188149,1.0563489017026104,7.0,14.99146,1.0,15.0,1.2399999999999998,53.0,0.0,0.0,0.0,0.0,-0.16000000000000014,0.0
cifs/16050N2_32,1.0,1.00794,1.0,1.0,2.2,31.0,0.14060260039254951,0.4746255384373513,1.2027165894639433,2.4732261502932653,3.827085296421026,4.76083939932615,5.25831486591861,5.491936218456032,5.579714137892025,2.0003297484216183,0.3796194432034324,0.02012443610036931,7.403105503236497,1.520882196178659,5.008592745687729,0.09898840848736809,0.7722657538470087,1.6778074645289118,0.13104043236639,1.820589212778129,0.0987710052438419,5.321072737222893,0.7722657538470087,1.6778074645289118,0.13104043236639,1.820589212778129,0.0977500728907072,5.321072737222893,7.0,14.99146,1.0,15.0,1.2399999999999998,53.0,0.0,0.0,0.0,0.0,-0.16000000000000014,0.0
cifs/16050N2_33,1.0,1.00794,1.0,1.0,2.2,31.0,0.14109365752431346,0.4759207629618597,1.208084625378825,2.485305058157712,3.8497360205696722,4.794048060071273,5.298242115441215,5.53527182317109,5.624371278222286,2.0097979122858582,0.38058131720009547,0.020262703069289928,7.456007888866218,1.5436923753443628,5.034352004287363,0.10162021991483397,0.49774925523789093,1.083131861863488,0.08756483043189463,1.198267898693048,0.057367443769009985,3.6414163510778854,0.49774925523789093,1.083131861863488,0.08756483043189463,1.198267898693048,0.05730083075197347,3.6414163510778854,7.0,14.99146,1.0,15.0,1.2399999999999998,53.0,0.0,0.0,0.0,0.0,-0.16000000000000014,0.0
cifs/16050N2_34,1.0,1.00794,1.0,1.0,2.2,31.0,0.14254253834045694,0.4926226647304985,1.3498099701811315,2.9543847932944267,4.712400414310147,5.939786205805819,6.59734022668517,6.906896392183673,7.02332325014413,2.349488351234998,0.38969886100801626,0.020613129973972612,9.795440878027414,2.4351758957842295,6.279867512614356,0.1972183337423597,2.347229090910481,5.085053177493565,0.3839320577968638,5.418685553285391,0.3277752487605343,15.169294372581827,2.347229090910481,5.085053177493565,0.3839320577968638,5.418685553285391,0.32455436541613225,15.169294372581827,7.0,14.99146,1.0,15.0,1.2399999999999998,53.0,0.0,0.0,0.0,0.0,-0.16000000000000014,0.0
cifs/16050N2_35,1.0,1.00794,1.0,1.0,2.2,31.0,0.14317130963661492,0.4919001828158756,1.3523552952890248,3.009159480517449,4.85183447309079,6.143717537274423,6.836494975301526,7.162708331913066,7.28540751156989,2.379971969698822,0.3896612770624813,0.020804220472874318,10.174484570530176,2.5366454410372055,6.519121377013495,0.20509448909037695,2.660061465918473,5.764427234959988,0.43750523662483765,6.1601033589171745,0.3666584356568241,17.356163595485,2.660061465918473,5.764427234959988,0.43750523662483765,6.1601033589171745,0.36334063711402603,17.356163595485,7.0,14.99146,1.0,15.0,1.2399999999999998,53.0,0.0,0.0,0.0,0.0,-0.16000000000000014,0.0
cifs/16050N2_36,1.0,1.00794,1.0,1.0,2.2,31.0,0.1420192012748782,0.488182900217412,1.3297845896062226,2.9121888998816545,4.647840596442457,5.859447891973933,6.508435677856398,6.813930540393827,6.928825186678671,2.3151707598890394,0.38699666551275624,0.020481380773765205,9.697169832591547,2.343407428826508,6.2653917436584745,0.18566471161485998,2.1620127818522845,4.6930112523573335,0.3621418908416469,5.05914790858546,0.2861048001504964,14.569353592465236,2.1620127818522845,4.6930112523573335,0.3621418908416469,5.05914790858546,0.2829597182506163,14.569353592465236,7.0,14.99146,1.0,15.0,1.2399999999999998,53.0,0.0,0.0,0.0,0.0,-0.16000000000000014,0.0
cifs/16050N2_37,1.0,1.00794,1.0,1.0,2.2,31.0,0.14251967842254468,0.4881577964825355,1.3236960233240473,2.9106780426353955,4.67548277989694,5.917117436724816,6.584536907364403,6.899182781115948,7.017591557456543,2.30895114576666,0.387404968312849,0.02062330767176289,9.658162541383376,2.3207507454788945,6.248294813649529,0.1802731916906412,2.4009178464781846,5.212448537177013,0.4034810562037106,5.62876629610787,0.3151175392570869,16.269899817512247,2.4009178464781846,5.212448537177013,0.4034810562037106,5.62876629610787,0.3118305935884544,16.269899817512247,7.0,14.99146,1.0,15.0,1.2399999999999998,53.0,0.0,0.0,0.0,0.0,-0.16000000000000014,0.0
cifs/16050N2_38,1.0,1.00794,1.0,1.0,2.2,31.0,0.14166777372024525,0.48151770709243424,1.2417985044643702,2.5295810134129004,3.850880831307057,4.745174322092136,5.218004598378427,5.4393718149089425,5.522445235072946,2.0572530166393053,0.3836902876006922,0.020411305451499787,7.739734086033956,1.7239877389115845,5.050678413977953,0.10096099712487167,0.1070162494211207,0.235494821696146,0.021403249884224138,0.2782422484949138,0.0074911374594784415,0.9631462447900864,0.1070162494211207,0.235494821696146,0.021403249884224138,0.2782422484949138,0.0074911374594784415,0.9631462447900864,5.0,11.00276,1.0,13.0,0.34999999999999964,45.0,0.0,0.0,0.0,0.0,0.0,0.0
cifs/16050N2_39,1.0,1.00794,1.0,1.0,2.2,31.0,0.1423811226014483,0.48253330025089236,1.2528789056336365,2.5981657687624984,4.007080426847353,4.968731022621223,5.478766787501208,5.717840540920815,5.807600417111468,2.100273222579293,0.3846329264377476,0.02061684500468946,8.079182587307503,1.843813744291902,5.250135527742696,0.11232036151398776,0.28735798427637155,0.6171198168841991,0.042703194869707986,0.6289835432340353,0.04780581262228284,1.5524337194977016,0.28735798427637155,0.6171198168841991,0.042703194869707986,0.6289835432340353,0.04780581262228284,1.5524337194977016,7.0,14.99146,1.0,15.0,1.2399999999999998,45.0,0.0,0.0,0.0,0.0,0.0,0.0
cifs/16050N2_40,1.0,1.00794,1.0,1.0,2.2,31.0,0.1406196039851547,0.4799895178219452,1.247070234364519,2.56043646850936,3.9113708709617274,4.824934982754945,5.307499130798672,5.533304899520255,5.618024035037058,2.077820406240484,0.38212476234548254,0.020115619764831973,7.884486917473333,1.7596094582245476,5.177215326820461,0.1127392101869888,0.11343294613725756,0.24961509648823438,0.02268658922745151,0.2949256599568696,0.007940306229608021,1.020896515235318,0.11343294613725756,0.24961509648823438,0.02268658922745151,0.2949256599568696,0.007940306229608021,1.020896515235318,5.0,11.00276,1.0,13.0,0.34999999999999964,45.0,0.0,0.0,0.0,0.0,0.0,0.0
cifs/16050N2_41,1.0,1.00794,1.0,1.0,2.2,31.0,0.1415599515680748,0.4812606049941627,1.2492142477962769,2.5867317881826786,3.986834422362686,4.942510316174629,5.449420980266497,5.687042702258047,5.7762596759713825,2.091882735158713,0.3834426765274257,0.020382393947775614,8.013233900642563,1.786603947031883,5.264762366292997,0.11497149232709428,0.3822698840818126,0.8198103236427792,0.055703029383047956,0.8278941191461962,0.06566691832319166,1.9878626364042944,0.3822698840818126,0.8198103236427792,0.055703029383047956,0.8278941191461962,0.06566691832319166,1.9878626364042944,7.0,14.99146,1.0,15.0,1.2399999999999998,45.0,0.0,0.0,0.0,0.0,0.0,0.0
cifs/16050N2_42,1.0,1.00794,1.0,1.0,2.2,31.0,0.14200045337721662,0.46238254867123746,1.112462258590389,2.3408503336504287,3.7612130350259196,4.7811630787273725,5.334226076545766,5.595917408018155,5.694543514741991,1.868413977386651,0.3745886444427452,0.020577303968966225,7.154092640024628,1.373606646512888,4.885685177296586,0.06640201791287774,2.1593808333616344,4.6891977226479025,0.3709477305844993,5.1269626780376285,0.2704630557236722,15.16943697410678,2.1593808333616344,4.6891977226479025,0.3709477305844993,5.1269626780376285,0.2704630557236722,15.16943697410678,7.0,14.99146,1.0,15.0,1.2399999999999998,45.0,0.0,0.0,0.0,0.0,0.0,0.0
cifs/16050N2_43,1.0,1.00794,1.0,1.0,2.2,31.0,0.1408081986614133,0.46060164804507864,1.098305184098893,2.259774853736958,3.5810268736358304,4.526969960166015,5.039894300872668,5.282657015016664,5.374163486879877,1.816902518229775,0.37298213407443587,0.02023302452985097,6.743714410614943,1.2488992317757046,4.6458991602051265,0.056401646454255557,1.886688068039697,4.095467457192091,0.32257459343730455,4.467284815538133,0.23948002169160532,13.146781200412834,1.886688068039697,4.095467457192091,0.32257459343730455,4.467284815538133,0.23948002169160532,13.146781200412834,7.0,14.99146,1.0,15.0,1.2399999999999998,45.0,0.0,0.0,0.0,0.0,0.0,0.0
cifs/16050N2_44,1.0,1.00794,1.0,1.0,2.2,31.0,0.1408249699315148,0.4609785949726064,1.1112862814146633,2.356889077513727,3.8243400495281685,4.8901333541291425,5.471192188509313,5.746790327856174,5.850760285950491,1.874726031681297,0.3731543017998411,0.02023625459448198,7.21477456412713,1.4047944288945622,4.891623484376054,0.06252070825653601,2.4882496221671135,5.394889319695526,0.4192620420137544,5.842345958277149,0.32620914735968987,16.90709483012724,2.4882496221671135,5.394889319695526,0.4192620420137544,5.842345958277149,0.32620914735968987,16.90709483012724,7.0,14.99146,1.0,15.0,1.2399999999999998,45.0,0.0,0.0,0.0,0.0,0.0,0.0
cifs/16050N2_45,1.0,1.00794,1.0,1.0,2.2,31.0,0.13970512594116516,0.45858675347942546,1.0917029342821234,2.260511422653262,3.6224534621497675,4.611367312060439,5.150971840293169,5.407043158622852,5.50366983634939,1.8111747284122746,0.37125348821503945,0.019920684480281482,6.764086070486886,1.2546083804922579,4.62408324984361,0.04993161442970507,2.0576745399467087,4.4605557330254815,0.34596046155418086,4.825358232380156,0.270911636201854,13.92885960905912,2.0576745399467087,4.4605557330254815,0.34596046155418086,4.825358232380156,0.270911636201854,13.92885960905912,7.0,14.99146,1.0,15.0,1.2399999999999998,45.0,0.0,0.0,0.0,0.0,0.0,0.0
